retailer,name,brand,package_size,instore_price,instore_was_price,online_price,online_was_price,save_percent,category_original,category_std
Woolworth,Grinders Crema Coffee Beans 1kg,Grinders,1kg,40.0,40.0,40.0,40.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Grinders Espresso Coffee Beans 1kg,Grinders,1kg,40.0,40.0,40.0,40.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Grinders Rich Espresso Coffee Beans 1kg,Grinders,1kg,40.0,40.0,40.0,40.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Grinders Crema Ground Coffee 1kg,Grinders,1kg,40.0,40.0,40.0,40.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Remedy Shots Energy 12 x 60ml,Remedy-OLD,720ML,40.0,40.0,40.0,40.0,0.0,"[""Pantry""]",Sport & Energy
Woolworth,Remedy Shots Digestion 12 x 60ml,Remedy-OLD,720ML,40.0,40.0,40.0,40.0,0.0,"[""Pantry""]",Other drinks
Woolworth,Remedy Shots Immune+ 12 x 60ml,Remedy-OLD,720ML,40.0,40.0,40.0,40.0,0.0,"[""Pantry""]",Other drinks
Woolworth,6pc Atkins Low Carb Protein Shake 330ml Smooth Chocolate Sugar Free Drink,Atkins,1980ML,39.95,39.95,39.95,39.95,0.0,"[""Coffee"",""Pantry""]",Sport & Energy
Woolworth,6x10pc Primo Caffe Forte 54g Coffee Capsules/Pod Compatible w/Nespresso Machine,Primo Caffe,6EA,39.95,39.95,39.95,39.95,0.0,"[""Tea & Coffee"",""Everyday Market"",""Coffee""]",Coffee
Woolworth,21pc Illy 140g Decaf iperEspresso Arabica Coffee Capsules f/ Francis Machine,Illy,21EA,39.9,39.9,39.9,39.9,0.0,"[""Tea & Coffee"",""Everyday Market"",""Coffee""]",Coffee
Woolworth,Campos Decaf Coffee Beans 500g,Campos,500g,39.5,39.5,39.5,39.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Campos Colombia Coffee Beans 500g,Campos,500g,39.5,39.5,39.5,39.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,6x10pc Primo Caffe Maestro 54g Coffee Capsule/Pod Compatible w/Nespresso Machine,Primo Caffe,6EA,39.1,39.1,39.1,39.1,0.0,"[""Tea & Coffee"",""Everyday Market"",""Coffee""]",Coffee
Woolworth,Primo Caffe Meastro 1kg Arabica Coffee Beans Light Roast Intensity 2 Hot Drink,Primo Caffe,1KG,39.1,39.1,39.1,39.1,0.0,"[""Tea & Coffee"",""Coffee"",""Everyday Market"",""Pantry""]",Coffee
Woolworth,Primo Caffe Espresso Classico 1kg Coffee Beans Medium/Dark Roast Intsy 4 Drink,Primo Caffe,1KG,39.05,39.05,39.05,39.05,0.0,"[""Tea & Coffee"",""Coffee"",""Kitchen""]",Coffee
Woolworth,2pk Fizz Creations Slush Puppie Drink Syrup Set Blue Raspberry/Strawberry 500ml,Fizz Creations,2EA,39.0,39.0,39.0,39.0,0.0,"[""Water"",""Pantry""]",Juice
Woolworth,21pc Illy 140g Classico iperEspresso Arabica Coffee Capsules f/ Francis Machine,Illy,21.0EA,39.0,39.0,39.0,39.0,0.0,"[""Tea & Coffee"",""Everyday Market"",""Coffee""]",Coffee
Woolworth,21pc Illy 140g Colombia iperEspresso Arabica Coffee Capsules f/ Francis Machine,Illy,21EA,39.0,39.0,39.0,39.0,0.0,"[""Tea & Coffee"",""Everyday Market"",""Coffee"",""Kitchen""]",Coffee
Woolworth,Usa Cans 355Ml Fanta Grape 12 Pack,Fanta,4260ML,38.5,38.5,38.5,38.5,0.0,"[""Soft Drinks"",""Pantry""]",Juice
Woolworth,Usa Cans 355Ml Fanta Strawberry 12 Pack,Fanta,4260ML,38.5,38.5,38.5,38.5,0.0,"[""Soft Drinks"",""Pantry""]",Juice
Woolworth,Usa Cans 355Ml Dr Pepper 12 Pack,Dr Pepper,4260ML,38.5,38.5,38.5,38.5,0.0,"[""Soft Drinks"",""Pantry""]",Soft Drink
Woolworth,Usa Cans 355Ml A&W Root Beer 12 Pack,A & W,1EA,38.5,38.5,38.5,38.5,0.0,"[""Soft Drinks"",""Pantry""]",Non/Low Alcoholic
Woolworth,Usa Cans 355Ml Dr Pepper Cream Soda 12 Pack,Dr Pepper,4260ML,38.5,38.5,38.5,38.5,0.0,"[""Soft Drinks"",""Pantry""]",Soft Drink
Woolworth,Usa Cans 355Ml Dr Pepper Cherry 12 Pack,Dr Pepper,4260ML,38.5,38.5,38.5,38.5,0.0,"[""Soft Drinks"",""Pantry""]",Juice
Woolworth,Usa Cans 355Ml Dr Pepper Strawberries & Cream 12 Pack,Dr Pepper,,38.5,38.5,38.5,38.5,0.0,"[""Cordials, Juices & Iced Teas"",""Pantry""]",Tea
Woolworth,4pc Fizz Creations Slush Puppie Flavoured Slushie Syrups 180ml,Fizz Creations,1EA,38.25,38.25,38.25,38.25,0.0,"[""Water"",""Pantry""]",Water
Woolworth,Campos Superior Coffee Beans 500g,Campos,500g,38.0,38.0,38.0,38.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Vittoria Organic Coffee Beans 500g,Vittoria,500g,38.0,38.0,38.0,38.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Campos King St Coffee Beans Creamy & Balanced Blend 500g,Campos,500g,38.0,38.0,38.0,38.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,H2 Coco 500Ml Coconut Water Chocolate 12 Pack,H2,6000ML,38.0,38.0,38.0,38.0,0.0,"[""Pantry""]",Water
Woolworth,2PK Fizz Creations Slush Puppie 500ml Slushie Drink Syrup Blue Raspberry Flavour,Fizz Creations,1000ML,38.0,38.0,38.0,38.0,0.0,"[""Soft Drinks"",""Pantry""]",Juice
Woolworth,Pepsi Max No Sugar Cola Soft Drink Cans Multipack 375mL x 24 pack,Pepsi Max,375mL x 24 pack,37.5,37.5,37.5,37.5,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Solo Zero Sugar Original Lemon Soft Drink Cans Multipack 375mL x 24 pack,Solo,375mL x 24 pack,37.5,37.5,37.5,37.5,0.0,"[""Healthier Lunch Box"",""Soft Drinks""]",Soft Drink
Woolworth,Moccona Freeze Dried Instant Coffee Classic Medium Roast 400g,Moccona,400g,37.5,37.5,37.5,37.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Mountain Dew Energised Cans 375mL x 24 pack,Mountain Dew,375mL x 24 pack,37.5,37.5,37.5,37.5,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Sunkist Zero Sugar Orange Soft Drink Cans Multipack 375mL x 24 pack,Sunkist,375mL x 24 pack,37.5,37.5,37.5,37.5,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Moccona Freeze Dried Instant Coffee Classic Dark Roast 400g,Moccona,400g,37.5,37.5,37.5,37.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Moccona Freeze Dried Instant Coffee Espresso Style Bold & Intense 400g,Moccona,400g,37.5,37.5,37.5,37.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Moccona Freeze Dried Instant Coffee French Style Smooth & Rounded 400g,Moccona,400g,37.5,37.5,37.5,37.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Polenghi Italian Volcano Organic Lemon Juice 1L,Italian Volcano,1L,37.5,37.5,37.5,37.5,0.0,"[""Pantry""]",Juice
Woolworth,Vittoria Mountain Grown Coffee Beans 1kg,Vittoria,1kg,37.0,53.0,37.0,53.0,0.3018867924528302,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Vittoria Mountain Grown Ground Coffee 1kg,Vittoria,1kg,37.0,53.0,37.0,53.0,0.3018867924528302,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,21pc Illy 140g Brazil iperEspresso Arabica Coffee Capsules f/ Francis Machine,Illy,21EA,37.0,37.0,37.0,37.0,0.0,"[""Tea & Coffee"",""Everyday Market"",""Coffee""]",Coffee
Woolworth,Life Cykel Shiitake Double Extract 60ml,Life Cykel,60.0ML,36.7,36.7,36.7,36.7,0.0,"[""Home Brew"",""Everyday Market"",""Pantry""]",Other drinks
Woolworth,San Pellegrino Sparkling Natural Mineral Water 750mL x 12 pack,San Pellegrino,750mL x 12 pack,36.0,36.0,36.0,36.0,0.0,"[""Water""]",Water
Woolworth,Bundaberg 375Ml Sparkling Drink Tropical Mango 12 Pack,Bundaberg,4500ML,36.0,36.0,36.0,36.0,0.0,"[""Soft Drinks"",""Pantry""]",Juice
Woolworth,Bundaberg 375Ml Diet Ginger Beer 12 Pack,Bundaberg,4500ML,36.0,36.0,36.0,36.0,0.0,"[""Soft Drinks"",""Pantry""]",Soft Drink
Woolworth,Bundaberg 375Ml Sparkling Drink Passionfruit 12 Pack,Bundaberg,4500ML,36.0,36.0,36.0,36.0,0.0,"[""Soft Drinks"",""Pantry""]",Juice
Woolworth,Bundaberg 375Ml Traditional Lemonade 12 Pack,Bundaberg,4500ML,36.0,36.0,36.0,36.0,0.0,"[""Soft Drinks"",""Pantry""]",Soft Drink
Woolworth,Bundaberg 375Ml Lemon Lime & Bitters 12 Pack,Bundaberg,4500ML,36.0,36.0,36.0,36.0,0.0,"[""Soft Drinks"",""Pantry""]",Juice
Woolworth,Bundaberg 375Ml Sarsaparilla 12 Pack,Bundaberg,4500ML,36.0,36.0,36.0,36.0,0.0,"[""Soft Drinks"",""Pantry""]",Soft Drink
Woolworth,Bundaberg 375Ml Sparkling Drink Peach 12 Pack,Bundaberg,4500ML,36.0,36.0,36.0,36.0,0.0,"[""Soft Drinks"",""Pantry""]",Juice
Woolworth,Bundaberg 375Ml Sparkling Drink Pineapple & Coconut 12 Pack,Bundaberg,4500ML,36.0,36.0,36.0,36.0,0.0,"[""Soft Drinks"",""Pantry""]",Juice
Woolworth,Bundaberg 4500ML,Bundaberg,4500ML,36.0,36.0,36.0,36.0,0.0,"[""Soft Drinks"",""Pantry""]",Soft Drink
Woolworth,Sodastream Cylinder 60L,Sodastream,60L,35.95,35.95,35.95,35.95,0.0,"[""Soft Drinks"",""Drinks"",""Cordials, Juices & Iced Teas""]",Soft Drink
Woolworth,Sodastream 60L Quick Connect Gas Cylinder each,Sodastream,each,35.95,35.95,35.95,35.95,0.0,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Tea
Woolworth,Alchemy Golden Turmeric Elixir Original 750ml,Alchemy,750ML,35.95,35.95,35.95,35.95,0.0,"[""Pantry""]",Other drinks
Woolworth,4pc Fizz Creations Slush Puppie Syrup Set Raspberry/Strawberry/Cola/Lemon & Lime,Fizz Creations,1EA,35.7,35.7,35.7,35.7,0.0,"[""Water"",""Pantry""]",Soft Drink
Woolworth,Cucina Classica Expresso Original Blend Coffee Beans 1kg,Cucina Classica,1kg,35.5,35.5,35.5,35.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Cucina Classica Crema Classic Italian Roast Coffee Beans 1kg,Cucina Classica,1kg,35.5,35.5,35.5,35.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Vittoria Italian Coffee Beans 1kg,Vittoria,1kg,35.0,35.0,35.0,35.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Vittoria Ground Coffee Italian Blend 1kg,Vittoria,1kg,35.0,35.0,35.0,35.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Grinders Cafe Q Cremello Coffee Beans 1kg,Grinders,1kg,35.0,50.0,35.0,50.0,0.3,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Grinders Cafe Q Darkoko Coffee Beans 1kg,Grinders,1kg,35.0,50.0,35.0,50.0,0.3,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Gordon's 0.0% Alcohol Free 700mL,Gordon's,700mL,35.0,35.0,35.0,35.0,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Coopers Birell Ultra Light Bottles 375mL x 24 case,Coopers,375mL x 24 case,35.0,35.0,35.0,35.0,0.0,"[""Beer"",""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Remedy Sodaly Yuzu Lemon 6 x 1.25L,Remedy-OLD,1EA,35.0,35.0,35.0,35.0,0.0,"[""Soft Drinks"",""Pantry""]",Juice
Woolworth,Fizz Creations Slush Puppie Making Cup & Strawberry Syrup Drink Maker Fun Set,Fizz Creations,1.0EA,35.0,35.0,35.0,35.0,0.0,"[""Cordials, Juices & Iced Teas"",""Everyday Market""]",Juice
Woolworth,Remedy Sodaly Raspberry 6 x 1.25L,Remedy-OLD,1EA,35.0,35.0,35.0,35.0,0.0,"[""Soft Drinks"",""Pantry""]",Juice
Woolworth,100g Organic Mullein Leaf - Dried Herbal Verbascum Thapsis,Orku,100G,34.99,34.99,34.99,34.99,0.0,"[""Tea"",""Pantry""]",Tea
Woolworth,21pc Illy 140g Intenso iperEspresso Arabica Coffee Capsules f/ Francis Machine,Illy,21EA,34.0,34.0,34.0,34.0,0.0,"[""Tea & Coffee"",""Everyday Market"",""Coffee""]",Coffee
Woolworth,100g Organic Hibiscus Rosella Flower Crushed - Dried Herbal Tea Supplement,Orku,100G,33.99,33.99,33.99,33.99,0.0,"[""Tea"",""Pantry""]",Tea
Woolworth,Cocobella Coconut Water Straight Up 1L x 6 pack,Cocobella,1L x 6 pack,33.0,33.0,33.0,33.0,0.0,"[""Water""]",Water
Woolworth,Northern Beaches Coffee Bearded Barista Coffee Beans 1kg,Northern Beaches Coffee,1kg,33.0,33.0,33.0,33.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Cocobella Coconut Water Coffee Latte 1L x 6 pack,Cocobella,1L x 6 pack,33.0,33.0,33.0,33.0,0.0,"[""Water""]",Coffee
Woolworth,Mad Millie Kefir Kit,Mad Millie,1.0EA,32.95,32.95,32.95,32.95,0.0,"[""Everyday Market"",""Home Brew"",""Pantry""]",Other drinks
Woolworth,50g Organic Mullein Leaf - Dried Herbal Verbascum Thapsis,Orku,50G,30.99,30.99,30.99,30.99,0.0,"[""Tea"",""Pantry""]",Tea
Woolworth,Cool Ridge 600Ml Spring Water 24 Pack,COOL RIDGE,14400ML,30.15,30.15,30.15,30.15,0.0,"[""Pantry""]",Water
Woolworth,Lavazza Espresso Barista Intenso Coffee Beans 1kg,Lavazza,1kg,30.0,44.0,30.0,44.0,0.3181818181818182,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Lavazza Espresso Barista Gran Crema Coffee Beans 1kg,Lavazza,1kg,30.0,44.0,30.0,44.0,0.3181818181818182,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Harris Coffee Beans Smooth 1kg,Harris,1kg,30.0,30.0,30.0,30.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Harris Coffee Beans Strong 1kg,Harris,1kg,30.0,30.0,30.0,30.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Harris Coffee Ground Strong 1kg,Harris,1kg,30.0,30.0,30.0,30.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Lone Crow Barista Roast Coffee Beans 1kg,Lone Crow,1kg,30.0,30.0,30.0,30.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Harris Coffee Ground Smooth 1kg,Harris,1kg,30.0,30.0,30.0,30.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Vittoria Espresso Freeze Dried Instant Coffee 300g,Vittoria,300g,30.0,30.0,30.0,30.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Lavazza Espresso Barista Ground Coffee Intensity 9 Intenso 1kg,Lavazza,1kg,30.0,44.0,30.0,44.0,0.3181818181818182,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Vittoria Decaffeinated Coffee Beans 500g,Vittoria,500g,30.0,38.0,30.0,38.0,0.2105263157894736,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Vittoria Freeze Dried Instant Coffee Oro Nero Intensity 14 300g,Vittoria,300g,30.0,30.0,30.0,30.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Vittoria Brazil Rex Freeze Dried Instant Coffee 300g,Vittoria,300g,30.0,30.0,30.0,30.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,L'Or Espresso Supremo Intensity 10 Coffee Pods 50 pack,L'Or Espresso,50 pack,29.0,29.0,29.0,29.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,L'Or Espresso Breakfast Collection Coffee Pods 50 pack,L'Or Espresso,50 pack,29.0,29.0,29.0,29.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,L'Or Espresso Intense Collection Coffee Pods 50 pack,L'Or Espresso,50 pack,29.0,29.0,29.0,29.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,L'Or Espresso Onyx Intensity 12 Coffee Pods 50 pack,L'Or Espresso,50 pack,29.0,29.0,29.0,29.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,L'Or Espresso Colombia Intensity 8 Coffee Pods 50 pack,L'Or,50 pack,29.0,29.0,29.0,29.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,L'Or Espresso Ristretto Intensity 11 Coffee Pods 50 pack,L'Or Espresso,50 pack,29.0,29.0,29.0,29.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Grinders Cafe Q Cremello Coffee Beans 500g,Grinders,500g,29.0,29.0,29.0,29.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Grinders Cafe Q Darkoko Coffee Beans 500g,Grinders,500g,29.0,29.0,29.0,29.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Grinders Cafe Q Classico Coffeee Beans 500g,Grinders,500g,29.0,29.0,29.0,29.0,0.0,"[""Tea & Coffee"",""Coffee""]",Tea
Woolworth,Lavazza Tales Of Italy Eternal Roma Coffee Beans 500g,Lavazza,500g,29.0,29.0,29.0,29.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Lavazza Tales of Italy Alluring Napoli Coffee Beans 500g,Lavazza,500g,29.0,29.0,29.0,29.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,25g Organic Mullein Leaf - Dried Herbal Verbascum Thapsis,Orku,25G,28.99,28.99,28.99,28.99,0.0,"[""Tea"",""Pantry""]",Tea
Woolworth,Pepsi Max No Sugar Cola Soft Drink Cans Multipack 375mL x 30 pack,Pepsi Max,375mL x 30 pack,28.0,28.0,28.0,28.0,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Pepsi Soft Drink Cans 375mL x 30 pack,Pepsi,375mL x 30 pack,28.0,28.0,28.0,28.0,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Robert Timms Instant Coffee Premium Full-Bodied 500g,Robert Timms,500g,28.0,28.0,28.0,28.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Campos Superior Medium Dark Roast Coffee Capsules 30 pack,Campos,30 pack,28.0,28.0,28.0,28.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Campos Coffee Collection 30 pack,Campos,30 pack,28.0,28.0,28.0,28.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,New York Cocktail Infusion Mixer Clover Club Bottle 108g Sieve Drinks/Beverage,New York Cocktail,108.0G,27.0,27.0,27.0,27.0,0.0,"[""Everyday Market"",""Home Brew""]",Other drinks
Woolworth,Wood Fired Coffee Organic Beans 500g,Wood Fired Coffee,500g,26.5,26.5,26.5,26.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Starbucks by Nespresso Espresso Roast Coffee Pods 36 pack,Starbucks by Nespresso,36 pack,26.0,26.0,26.0,26.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Starbucks by Nespresso House Blend Coffee Pods 36 pack,Starbucks by Nespresso,36 pack,26.0,26.0,26.0,26.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Nescafe Gold Original Soluble Instant Coffee Jar 400g,Nescafe,400g,26.0,26.0,26.0,26.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Starbucks by Nespresso Blonde Espresso Roast Coffee Pods 36 pack,Starbucks by Nespresso,36 pack,26.0,26.0,26.0,26.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Starbucks by Nespresso Colombia Coffee Pods 36 pack,Starbucks by Nespresso,36 pack,26.0,26.0,26.0,26.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Vittoria Coffee Capsules Extra Strong Variety Pack 40 pack,Vittoria,40 pack,26.0,26.0,26.0,26.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,New York Cocktail Infusion Mixer French Martini Bottle 108g w/SM Sieve Beverage,New York Cocktail,108.0G,26.0,26.0,26.0,26.0,0.0,"[""Everyday Market"",""Home Brew""]",Other drinks
Woolworth,New York Cocktail Infusion Mixer Pina Colada Bottle 120g w/ Sieve for White Rum,New York Cocktail,1.0EA,26.0,26.0,26.0,26.0,0.0,"[""Everyday Market"",""Home Brew""]",Other drinks
Woolworth,New York Cocktail Infusion Mixer Strawberry Daiquiri Bottle 112g Beverage/Drinks,New York Cocktail,112.0G,26.0,26.0,26.0,26.0,0.0,"[""Everyday Market"",""Home Brew""]",Juice
Woolworth,Solo Thirst Crusher Original Lemon Soft Drink Cans Multipack 375mL x 30 pack,Solo,375mL x 30 pack,25.0,25.0,25.0,25.0,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Schweppes Lemonade Soft Drink Cans Multipack 375mL x 30 pack,Schweppes,375mL x 30 pack,25.0,25.0,25.0,25.0,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Sunkist Orange Soft Drink Cans Multipack 375mL x 30 pack,Sunkist,375mL x 30 pack,25.0,25.0,25.0,25.0,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Grinders Crema Coffee Beans 500g,Grinders,500g,25.0,25.0,25.0,25.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Sacred Grounds Breezy Blend Coffee Beans 500g,Sacred Grounds,500g,25.0,31.0,25.0,31.0,0.1935483870967742,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Sacred Grounds Groover Blend Coffee Beans 500g,Sacred Grounds,500g,25.0,31.0,25.0,31.0,0.1935483870967742,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Vittoria Mountain Grown Ground Coffee 500g,Vittoria,500g,25.0,36.0,25.0,36.0,0.3055555555555556,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Vittoria Mountain Grown Coffee Beans 500g,Vittoria,500g,25.0,36.0,25.0,36.0,0.3055555555555556,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Coca-Cola Zero Sugar Soft Drink Multipack Cans 375mL x 24 pack,Coca-Cola,375mL x 24 pack,24.75,41.25,24.75,41.25,0.4,"[""Soft Drinks""]",Soft Drink
Woolworth,Coca-Cola Classic Soft Drink Multipack Cans 375mL x 24 pack,Coca-Cola,375mL x 24 pack,24.75,41.25,24.75,41.25,0.4,"[""Soft Drinks""]",Soft Drink
Woolworth,Sprite Lemonade Soft Drink Cans 375mL x 24 pack,Sprite,375mL x 24 pack,24.75,41.25,24.75,41.25,0.4,"[""Soft Drinks""]",Soft Drink
Woolworth,Fanta Orange Soft Drink Cans 375mL x 24 pack,Fanta,375mL x 24 pack,24.75,41.25,24.75,41.25,0.4,"[""Soft Drinks""]",Soft Drink
Woolworth,Red Bull Energy Drink Cans 250mL x 12 pack,Red Bull,250mL x 12 pack,24.0,24.0,24.0,24.0,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Nescafe Gold Orginal Soluble Instant Coffee 200g,Nescafe,200g,23.0,23.0,23.0,23.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Nescafe Gold Smooth Soluble Instant Coffee 180g,Nescafe,180g,23.0,23.0,23.0,23.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Nescafe Gold Intense Soluble Instant Coffee 200g,Nescafe,200g,23.0,23.0,23.0,23.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Vittoria Espresso Ground Coffee 500g,Vittoria,500g,22.5,32.5,22.5,32.5,0.3076923076923077,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Vittoria Espresso Beans 500g,Vittoria,500g,22.5,32.5,22.5,32.5,0.3076923076923077,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Frantelle 1.5L Spring Water 8 Pack,Frantelle,12000ML,22.5,22.5,22.5,22.5,0.0,"[""Pantry""]",Water
Woolworth,Nescafe Blend 43 Instant Coffee Tin 500g,Nescafe,500g,22.0,32.0,22.0,32.0,0.3125,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Nescafe Blend 43 Espresso Instant Coffee Tin 500g,Nescafe,500g,22.0,32.0,22.0,32.0,0.3125,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Campos Decaf Ground Coffee 250g,Campos,250g,22.0,22.0,22.0,22.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Moccona Barista Reserve Signature Collection Coffee Pods 40 pack,Moccona,40 pack,22.0,22.0,22.0,22.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Northern Beaches Specialty Instant Coffee Palm Beach Blend 400g,Northern Beaches,400g,22.0,22.0,22.0,22.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Dhuwa Coffee Beans Bigshot Blend 500g,Dhuwa,500g,22.0,22.0,22.0,22.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Nescafe Gold Refill 340g,Nescafe,340g,21.0,21.0,21.0,21.0,0.0,"[""Tea & Coffee"",""Coffee""]",Tea
Woolworth,Campos Superior Ground Coffee 250g,Campos,250g,21.0,21.0,21.0,21.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Lavazza Espresso Ristretto Nespresso Compatible Coffee Pods 30 pack,Lavazza,30 pack,21.0,21.0,21.0,21.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Lavazza Crema e Gusto Forte Pods 30 pack,Lavazza,30 pack,21.0,21.0,21.0,21.0,0.0,"[""Tea & Coffee"",""Coffee""]",Tea
Woolworth,Lavazza Qualita Oro Capsules 30 pack,Lavazza,30 pack,21.0,21.0,21.0,21.0,0.0,"[""Tea & Coffee"",""Coffee""]",Tea
Woolworth,Tea Tonic Assorted Tea Bags Sample Box 33 Pack,Tea Tonic,33EA,20.79,22.0,20.79,22.0,0.055,"[""Tea"",""Pantry""]",Soft Drink
Woolworth,Mount Franklin Lightly Sparkling Peach Cans 375mL x 10 pack,Mount Franklin,375mL x 10 pack,20.0,20.0,20.0,20.0,0.0,"[""Water""]",Juice
Woolworth,Coca-Cola Zero Sugar Soft Drink Multipack Cans 375mL x 10 pack,Coca-Cola,375mL x 10 pack,20.0,20.0,20.0,20.0,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Mount Franklin Lightly Sparkling Water Mango 375mL x 10 pack,Mount Franklin,375mL x 10 pack,20.0,20.0,20.0,20.0,0.0,"[""Water""]",Juice
